Date	Time	Open	High	Low	Close	CL	BL	LS	FS1	FS2	RSI_Buy	RSI_Sell	Chaikin	%K	%D	OBV	signal	HOBV	HOBV_signal	MFI	ADX	plus	minus	
2023/12/29	03:06:06	17099.5	17099.75	17094.25	17094.75	17104.13	17113.38	 	17125.5	17123.63	0	1	-137.95	25.32	35.53	209356	210213.5	241074	242138	43.01	35.69	15.68	40.94	
2023/12/29	03:06:12	17094.5	17097.25	17093	17097.25	17103.5	17112.75	 	17126.31	17123.63	0	1	-114.13	16.17	27.79	209825	210292.47	240605	242056.12	27.75	39.94	14.1	39.78	
2023/12/29	03:06:20	17096	17096.25	17092.75	17093.5	17103.38	17112.63	 	17126.63	17123.63	0	1	-132.47	9.38	20.42	209427	210275.97	240207	241829.56	15.01	43.52	12.56	36.04	
2023/12/29	03:06:34	17093.75	17098.5	17093.5	17098	17103.38	17112.25	 	17126.88	17123.63	0	1	-75.16	12.8	17.37	209878	210186.25	240658	241528.04	14.69	40.53	16.55	31.61	
2023/12/29	03:06:51	17098	17104	17097.5	17102.75	17103.38	17112.25	 	17127.38	17123.63	0	1	3.01	23.75	19.92	210289	210069	241069	241225.96	27.93	36	27.14	26.69	
2023/12/29	03:07:05	17102.5	17108.25	17101.75	17106	17103	17111	 	17124.75	17123.63	0	1	68.63	34.31	25.68	210725	209976.5	241505	240992.68	41.76	36.62	32.97	22.63	
2023/12/29	03:07:24	17106.5	17108.75	17105	17105.75	17100.88	17108.13	 	17124.69	17123.63	1	0	64.47	48.82	34.94	210357	209936.78	241873	240898.92	55.78	37.57	31.16	20.54	
2023/12/29	03:08:01	17105.5	17107.25	17103	17107.25	17100.75	17108.13	 	17124.69	17123.63	1	0	121.24	59.71	44.84	210733	209945.06	241497	240945.72	57.28	33.95	27.81	23.39	
2023/12/29	03:08:36	17107.25	17110.25	17106.75	17110	17101.5	17107.38	 	17124.31	17123.63	1	0	198.48	68.24	54.2	211100	210046.47	241864	241095.16	72.43	34.67	33.17	21.23	
2023/12/29	03:09:06	17110.25	17114	17110.25	17113	17103.38	17106.63	 	17122.88	17123.13	1	0	262.02	76.47	63.11	211507	210216.33	242271	241311.04	86.65	38.5	39.77	18.92	
2023/12/29	03:09:30	17113	17119.5	17113	17117.5	17106.13	17106.13	 	17120.5	17120.75	1	0	314.3	84.81	71.79	211999	210434	242763	241560	86.84	44.55	47.37	15.71	
2023/12/29	03:09:39	17117.75	17120	17117.25	17118.75	17106.75	17106.38	 	17118.19	17118.63	1	0	331.85	91.45	79.65	212393	210672.58	243157	241809.6	86.76	49.61	45.14	14.51	
2023/12/29	03:10:01	17118.5	17124.25	17118.5	17124.25	17110.88	17108.5	 	17118.19	17118.63	1	0	398.33	96.02	86.2	212844	210952.44	243608	242092.04	86.84	55.3	49.62	12.25	
2023/12/29	03:10:17	17123.75	17125.25	17122	17122	17113.5	17109	 	17117.56	17118.63	1	0	341.8	94.49	89.52	212416	211253.83	244036	242413.12	87.11	60.18	47.88	11.12	
2023/12/29	03:10:38	17122	17123.5	17119.25	17119.25	17114.13	17109	 	17116.13	17118.63	1	0	229.58	91.52	90.32	212045	211535	243665	242741.88	87.25	56.77	42.04	17.66	
2023/12/29	03:11:02	17119.25	17120.25	17115	17117.25	17114.13	17109	 	17115.75	17118.25	1	0	143.07	86.63	88.84	211566	211772.56	243186	243037.24	71.87	45.96	35.8	27.04	
2023/12/29	03:11:20	17117.25	17119.5	17114.75	17115.25	17116	17109	 	17113.38	17116.25	1	0	36.27	78.92	84.87	211180	211939.86	242800	243266.96	58.82	36.89	31.01	24.13	
2023/12/29	03:12:01	17115.5	17117.25	17109.75	17109.75	17117.5	17109	 	17112	17115.25	1	0	-98.74	68.27	78.23	210738	212014.86	242358	243362.24	43.14	36.17	24.92	32.47	
2023/12/29	03:12:23	17109.5	17112	17108	17112	17116.63	17109	 	17110.44	17115.25	0	1	-106.43	59.52	70.75	211109	211972.58	241987	243288.68	30.03	37.31	22.24	33.69	
2023/12/29	03:12:40	17111.75	17119	17111.75	17117.5	17116.63	17109	 	17110.44	17115.25	0	1	-61.7	55.82	64.78	211550	211859.5	242428	243109.88	29.79	32.57	35.9	27.49	
2023/12/29	03:13:07	17117.5	17120.25	17115.75	17117	17116.63	17109	 	17110.44	17115.25	1	0	-61.2	53.26	60.17	211175	211696	242803	242898.84	28.48	30.17	34.96	24.29	
2023/12/29	03:13:48	17117.25	17117.75	17113.5	17114.5	17116.63	17109	 	17110.44	17115.25	1	0	-90.88	53.76	57.61	210797	211509.5	242425	242687.08	28.41	24.56	31.02	27.52	
2023/12/29	03:14:38	17114.5	17115.5	17112.75	17115.5	17115.75	17109	 	17110.44	17115.25	1	0	-42.65	54.52	56.37	211155	211345.06	242067	242513.68	29.67	20.45	28.62	27.5	
2023/12/29	03:15:29	17115.75	17117	17112.25	17116.25	17114.13	17109	 	17110.38	17115.25	1	0	29.96	49.83	53.76	211536	211248.75	242448	242440.68	43.6	18.27	29.01	23.82	
2023/12/29	03:16:36	17116.25	17116.75	17110.75	17112	17114.13	17109	 	17110.38	17115.25	0	1	31.69	39.15	47.91	211156	211201.94	242068	242402.76	44.6	15.78	24.28	24.01	
2023/12/29	03:17:31	17112	17117.5	17111.25	17116.5	17114.13	17109	 	17108.75	17113.88	1	0	71.58	40.94	45.12	211515	211178.22	242427	242365.12	58.24	13.16	22.27	20.07	
2023/12/29	03:18:28	17116.5	17120	17115	17119.25	17114.13	17109	 	17108.13	17113.25	1	0	135.49	46.38	45.63	211907	211199	242819	242358.24	57.46	15.96	25.91	17.43	
2023/12/29	03:19:27	17119.25	17121.75	17118.5	17121.5	17116.25	17109	 	17108	17113.13	1	0	223.55	55.39	49.53	212333	211283.81	243245	242410.12	58.27	20.83	28.42	15.87	
2023/12/29	03:20:14	17121	17122.25	17118.75	17119.75	17116.5	17109.38	 	17107.81	17113.13	1	0	233.48	70.04	57.73	211961	211391.69	243617	242490.32	58.4	25.44	27	14.28	
2023/12/29	03:21:11	17119.25	17121	17116	17116.25	17116.5	17111.38	 	17107.81	17113.13	1	0	167.98	73.06	63.87	211574	211478.47	243230	242631.4	57.77	20.68	23.17	20.06	
2023/12/29	03:22:10	17116.75	17120.75	17116.25	17119.25	17116.5	17113.5	 	17107	17113.13	1	0	141.37	76.82	69.05	211918	211585.11	243574	242833.4	57.18	16.87	20.19	17.48	
2023/12/29	03:23:10	17119	17121	17117.25	17120	17116.5	17114.13	 	17104.5	17113.13	1	0	149.61	75.88	71.78	212315	211714.94	243971	243065.72	71.65	14.61	18.71	15.56	
2023/12/29	03:24:42	17120	17122.25	17118.25	17118.25	17116.5	17114.13	 	17104.44	17113.13	1	0	69.37	71.89	71.82	211856	211823.03	244430	243298.32	72.67	16.59	20.2	13.7	
2023/12/29	03:25:39	17118.25	17121.5	17118	17119.75	17116.75	17116	 	17104.44	17113.13	1	0	20.94	77.18	73.97	212235	211885.72	244051	243501.52	72.54	16.98	18.03	13	
2023/12/29	03:27:03	17119.75	17121.5	17116.75	17121.5	17118.63	17116.63	 	17105	17113.13	1	0	54.54	80.51	76.59	212605	211943.92	244421	243705.88	71.97	15.31	15.44	14.92	
2023/12/29	03:28:29	17121.5	17121.75	17116.75	17116.75	17119.13	17116.63	 	17106.13	17113.13	0	1	0.68	72.28	74.86	212188	212018.11	244004	243881.56	70.8	12.8	13.88	12.7	
2023/12/29	03:29:45	17116.5	17120	17115.75	17119.25	17119	17116.63	 	17106.56	17113.13	0	1	15.36	74.46	74.7	212602	212090.14	243590	243995.92	70.11	14.95	12.11	14.08	
2023/12/29	03:30:28	17119.25	17123.25	17119.25	17119.5	17119.5	17116.63	 	17109.69	17113.13	1	0	-37.71	72.34	73.76	213016	212159.42	244004	244045.84	70.84	18.73	20.52	12.37	
2023/12/29	03:31:18	17119.5	17124	17119	17123	17119.88	17116.63	 	17111.25	17113.13	1	0	-25.6	72.54	73.27	213411	212273.31	244399	244092.32	70.82	23.31	19.69	10.52	
2023/12/29	03:32:30	17123	17124.75	17121.5	17124.25	17120.25	17116.38	 	17111.56	17113.13	1	0	27.67	82.26	76.87	213802	212433.44	244790	244105.92	70.11	28.48	20.03	9.46	
2023/12/29	03:34:18	17124.25	17125.25	17122.25	17123	17120.5	17116.63	 	17111.56	17113.13	1	0	21.64	83.15	79.38	213393	212597.58	245199	244150.12	65.39	33.6	19.71	8.55	
2023/12/29	03:35:41	17123.25	17127.5	17122.75	17127.5	17121.63	17117.75	 	17112.5	17113.13	1	0	84.42	91.43	84.2	213797	212789.36	245603	244290.08	65.88	40.94	23.86	7.26	
2023/12/29	03:36:50	17127.5	17130.5	17127.5	17130.25	17123.13	17119.25	 	17113.25	17113.13	1	0	174.47	93.44	87.9	214228	213007.31	246034	244528.28	83.1	49.01	31.38	6.55	
2023/12/29	03:37:02	17130.25	17136	17130.25	17136	17125.88	17122	 	17112.81	17113.13	1	0	299.47	95.56	90.96	214736	213253.56	246542	244838.28	100	57.18	42.89	5.37	
2023/12/29	03:37:09	17136.25	17137.5	17133	17134.5	17126.63	17124.13	 	17112.81	17113.13	1	0	327.06	95.26	92.68	214282	213480.81	246996	245221.76	100	63.99	41.56	4.63	
2023/12/29	03:37:14	17134.5	17134.75	17129.5	17129.75	17128.25	17124.13	 	17112.81	17113.13	1	0	261.79	85.99	90	213868	213666.36	246582	245612.76	84.09	58.62	35	14.42	
2023/12/29	03:37:42	17129.5	17130.5	17125.75	17126.5	17128.25	17124.13	 	17112.81	17113.13	1	0	169.81	74.56	83.83	213507	213833.19	246221	245947.96	69.87	47.01	30.05	23.55	
2023/12/29	03:38:10	17126.25	17132.5	17126.25	17130.75	17129.5	17124.13	 	17112.38	17113.13	1	0	135.98	67.24	77.19	213871	213957.39	246585	246224	73.61	40.61	30.39	19.38	
2023/12/29	03:38:59	17130.5	17133	17129	17129.25	17129.88	17124.13	 	17111.56	17113.13	1	0	53.48	61.21	70.8	213486	214015.81	246970	246431.44	73.43	36.27	28.33	17.15	
2023/12/29	03:40:00	17129	17129.5	17120.25	17120.5	17128.88	17124.13	 	17111.56	17113.13	0	1	-68.79	50.57	62.71	213020	213978.78	246504	246530.96	57.97	37.18	21.65	35.39	
2023/12/29	03:40:10	17120.25	17122.75	17118.25	17119.25	17127.88	17124.38	 	17111.56	17113.13	0	1	-173.18	40.53	53.84	212585	213870.42	246069	246554.64	41.79	39.39	19.12	36.45	
2023/12/29	03:40:24	17119.25	17124.5	17118.75	17124	17127.88	17126.25	 	17111.56	17112.63	0	1	-175.01	30.49	44.5	212923	213733.97	246407	246561.04	39.34	37.59	20.79	31.09	
2023/12/29	03:40:53	17123.75	17123.75	17120.25	17120.75	17127.88	17126.63	 	17112.63	17112.63	0	1	-217.26	17.61	33.74	212495	213566.25	246835	246555.4	39.15	36.14	18.72	28	
2023/12/29	03:41:47	17120.5	17120.5	17116	17117.5	17125.38	17126.63	 	17112.94	17112.63	0	1	-253.27	13.56	25.67	212052	213345.94	246392	246509.52	38.03	39.36	16.34	35.81	
2023/12/29	03:42:10	17117	17124.75	17117	17124.5	17124.5	17126.63	 	17113.94	17112.25	0	1	-188.11	22.39	24.36	212508	213119.08	246848	246497.08	39.96	33.35	23.77	28.9	
2023/12/29	03:42:52	17124.25	17124.25	17120.5	17121.25	17124.5	17126.63	 	17115	17112.25	0	1	-178.06	21.19	23.09	212142	212915.5	247214	246550.96	27.08	28.54	21.32	25.92	
2023/12/29	03:44:18	17121	17121.75	17116.75	17118	17124.5	17126.63	 	17115.31	17111	0	1	-199.25	20.06	21.88	211702	212734.53	246774	246612.08	27.33	29.77	18.56	32.27	
2023/12/29	03:45:22	17118	17118	17114.25	17114.25	17121.88	17125.88	 	17115.31	17109	0	1	-264.62	17.95	20.31	211314	212535.11	246386	246645.24	27.78	33.23	16.69	35.73	
2023/12/29	03:46:06	17114.5	17115.25	17110.25	17110.5	17117.5	17123.88	 	17116.38	17109	0	1	-342.49	8.26	15.49	210939	212320.58	246011	246686.28	15.75	38.9	14.45	41.67	
2023/12/29	03:46:31	17110.5	17116.5	17110.5	17112.5	17117.5	17123.88	 	17117.63	17109	0	1	-391.11	4.89	11.25	211378	212137.86	245572	246662.52	30.79	40.3	15.45	35.15	
2023/12/29	03:47:10	17112.5	17113.75	17111	17113	17117.5	17123.88	 	17117.88	17109	0	1	-367.38	5.63	9	211761	211961.56	245955	246542.6	31.44	41.43	14.27	32.46	
2023/12/29	03:47:55	17113	17115.75	17111.25	17111.25	17117.5	17123.88	 	17117.81	17109	0	1	-398.11	6.74	8.1	211375	211788.33	246341	246390.68	29.7	36.64	18.08	28.36	
2023/12/29	03:49:02	17111	17114.75	17109.5	17114	17117.13	17123.5	 	17118.06	17109	0	1	-344.26	11.9	9.62	211785	211641.94	245931	246238.52	34.22	35.71	15.45	29.08	
2023/12/29	03:49:48	17114	17117.75	17112.75	17114.75	17116.88	17123.5	 	17118.25	17109	0	1	-307.26	16.72	12.46	212146	211563.36	246292	246112.84	50.86	29.39	21.58	25.08	
2023/12/29	03:50:26	17114.5	17118.5	17114.25	17118	17115.63	17123.5	 	17118.31	17109	0	1	-219.54	26.28	17.99	212539	211572.44	246685	246082.72	67.57	25.85	21.12	22.1	
2023/12/29	03:51:21	17118	17120.25	17116	17119.75	17114.88	17123.5	 	17118.56	17109	1	0	-102.66	43.35	28.13	212978	211644.69	247124	246149.72	84.05	26.31	23.54	19.43	
2023/12/29	03:52:23	17119.5	17122.5	17118.5	17122	17116	17123.5	 	17119.69	17110.13	1	0	25.6	59.84	40.81	213439	211784.31	247585	246283.8	84.2	30	27.33	17.18	
2023/12/29	03:53:30	17122	17123.75	17120.5	17122.75	17116.63	17123.5	 	17121.19	17111.63	1	0	119.86	72.95	53.67	213820	212013.14	247966	246517.48	100	34.48	28.42	15.5	
2023/12/29	03:54:20	17123	17123	17117.25	17117.75	17116.63	17123.5	 	17123.94	17114.38	1	0	103.2	73.14	61.46	213367	212283.61	247513	246788.76	81.79	28.61	23.68	22.33	
2023/12/29	03:55:14	17117.75	17118	17114.75	17115.5	17116.63	17123.5	 	17125.38	17115.13	0	1	46.84	67.23	63.76	212906	212552.08	247052	247030.2	69.01	26.69	21.36	27.69	
2023/12/29	03:56:04	17115.25	17115.75	17111.5	17112.75	17116.63	17122.13	 	17126.19	17115.13	0	1	-15.49	52.56	59.28	212492	212774.81	246638	247205.44	55.77	29.55	18.61	33.97	
2023/12/29	03:56:58	17113	17115.5	17112.25	17113.5	17117.63	17121.25	 	17126.19	17115.13	0	1	-63.68	37.39	50.53	212867	212950	246263	247278.04	55.5	31.84	16.71	30.5	
2023/12/29	03:58:19	17113.75	17118	17113.75	17117	17117.63	17121.25	 	17126.81	17115.13	0	1	-54.53	36.4	44.88	213234	213072.89	246630	247215.8	54.4	26.73	22.16	26.23	
2023/12/29	03:59:31	17116.75	17119.5	17114.25	17119.5	17117.63	17121.25	 	17127	17115.13	0	1	16.42	43.42	44.3	213611	213122.06	247007	247084.48	53.04	23.44	23.17	22.06	
2023/12/29	04:00:32	17119.5	17120	17114.75	17117	17117.63	17119.5	 	17126.5	17115.13	0	1	45.18	50.88	46.93	213202	213122.69	247416	246953.04	39.18	21.9	21.06	18.64	
2023/12/29	04:01:13	17117.25	17119.5	17115.75	17117.25	17117.63	17117.13	 	17126.13	17115.13	0	1	45.35	57.46	51.14	213601	213121.53	247017	246856.2	54.18	20.67	18.68	16.53	
2023/12/29	04:02:39	17117	17122	17115.75	17121.25	17117.25	17117.13	 	17127.06	17115.13	0	1	95.62	63.64	56.14	214017	213164.03	247433	246859.04	70.15	25.12	22.49	13.58	
2023/12/29	04:04:02	17121.5	17123.75	17121	17122.5	17117.63	17117.13	 	17127.25	17115.13	1	0	124.66	67.92	60.85	214441	213253.33	247857	246964.4	85.22	31.2	25.91	12.45	
2023/12/29	04:05:07	17122.25	17123.75	17119	17119.5	17117.63	17117.13	 	17126	17115.13	1	0	76.36	71.57	65.14	214004	213369.72	247420	247106.52	70.1	28.62	22.23	16.67	
2023/12/29	04:06:00	17119.5	17123.5	17119.25	17121.75	17118	17117.13	 	17125.56	17115.5	1	0	57.79	79.59	70.92	214429	213514.64	246995	247217.24	70.7	26.55	19.38	14.53	
2023/12/29	04:07:13	17122.25	17124	17121	17122.5	17118.88	17116.88	 	17125.56	17117.5	1	0	44.26	81.73	75.24	214874	213710.58	247440	247329.72	71.37	26.3	19.12	13.16	
2023/12/29	04:08:58	17122.25	17123	17117.5	17119.5	17119.13	17116.75	 	17125.56	17119.63	1	0	12.93	75.25	75.25	214404	213909.53	246970	247376.88	69.93	26.7	15.94	21.57	
2023/12/29	04:09:38	17119.75	17120.25	17117	17119.25	17119.38	17116.75	 	17123.88	17120.25	1	0	19.67	74.37	74.9	214016	214066.08	246582	247323.96	56.91	28.05	14.31	20.94	
2023/12/29	04:10:54	17119	17122.75	17118.25	17122.75	17119.88	17116.75	 	17120.69	17120.25	1	0	88.49	76	75.34	214413	214178.14	246979	247236.88	56.63	23.95	20.09	18	
2023/12/29	04:12:18	17123	17126.75	17122.75	17126.25	17121.25	17118.13	 	17120.69	17122.13	1	0	174.43	78.85	76.74	214834	214291.86	247400	247182.84	56.59	27.72	30.13	15.74	
2023/12/29	04:12:43	17126.25	17127	17123.25	17124	17122	17118.25	 	17120.69	17122.75	1	0	169.29	81.99	78.84	214402	214382.11	247832	247127.56	56.68	31.06	27.32	13.86	
2023/12/29	04:13:20	17124	17125.25	17120.25	17123.25	17122	17118.25	 	17120.69	17122.75	1	0	171.69	83.96	80.89	213962	214400.58	247392	247107.68	42.2	25	23.08	21.03	
2023/12/29	04:14:20	17123	17125.25	17120.25	17125	17122	17118.25	 	17120.31	17122.75	1	0	225.74	82.46	81.52	214377	214396	247807	247187.8	41.62	20.15	19.57	17.83	
2023/12/29	04:15:45	17125	17125.25	17122.25	17124.5	17122	17119.25	 	17120.19	17122.75	1	0	276.47	77.27	79.82	213978	214390.39	248206	247334.64	56.43	16.27	17.7	16.13	
2023/12/29	04:17:40	17124.5	17127	17124	17125	17122	17119.25	 	17119.56	17122.75	1	0	267.13	78.42	79.26	214377	214384.56	248605	247513.48	69.96	18.26	21.73	14.54	
2023/12/29	04:19:00	17125.25	17125.75	17121.25	17122.25	17122	17119.25	 	17119.19	17122.75	1	0	213.03	74.86	77.5	214009	214332.75	248237	247692.84	56.86	17.82	18.55	21.35	
2023/12/29	04:20:01	17122.75	17124	17117.75	17118.5	17122.38	17119.25	 	17119.75	17122.75	1	0	116.42	58.24	69.79	213577	214258.78	247805	247871.84	42.05	23.3	15.02	27.93	
2023/12/29	04:20:55	17119	17122.5	17118.25	17119.75	17122.38	17119.25	 	17120.06	17122.75	0	1	36.03	45.45	60.06	213990	214210.92	247392	247985.24	56.74	27.68	13.08	24.31	
2023/12/29	04:21:59	17119.75	17122.25	17119.75	17121.25	17122.38	17119.25	 	17120.06	17122.75	0	1	1.6	34.38	49.79	214357	214163.25	247759	248031.68	71.36	31.19	12.02	22.34	
2023/12/29	04:23:54	17121.25	17125.25	17121	17124.5	17122.38	17119.25	 	17120.06	17122.75	1	0	24.66	40	45.87	214749	214138.06	248151	248011.76	71.12	26.59	20.04	19.28	
2023/12/29	04:24:46	17124.75	17125	17122.25	17123	17122.38	17119.25	 	17119.38	17123.5	1	0	7.69	51.25	48.02	214374	214113.78	248526	247987.2	57.21	22.91	18.18	17.49	
2023/12/29	04:26:29	17123	17126.5	17121.75	17126.25	17122.38	17119.63	 	17119.44	17123.5	1	0	58.08	66.88	55.57	214778	214133.78	248930	247991.12	57.29	24.06	20.27	14.76	
2023/12/29	04:27:51	17126.25	17126.5	17123.25	17124.75	17122.38	17120.38	 	17119.44	17123.5	1	0	77.51	75.32	63.47	214361	214198.47	249347	248089.84	66.14	24.99	18.05	13.14	
2023/12/29	04:29:15	17125	17125.5	17122	17123.5	17122.13	17120.63	 	17119.44	17123.5	1	0	72.8	72.19	66.96	213891	214259.64	248877	248251.16	65.1	20.05	15.88	15.85	
2023/12/29	04:30:33	17123.5	17126.5	17123.25	17124.25	17122.13	17120.88	 	17118.56	17123.5	1	0	39.79	75	70.17	214302	214319.83	249288	248476.12	65.07	19.67	17.58	14.05	
2023/12/29	04:31:42	17124.25	17124.75	17120.25	17122.75	17122.38	17121.38	 	17117.38	17123.5	0	1	26.1	65.54	68.32	213932	214335.92	248918	248705.2	49.84	21.75	14.87	22.15	
2023/12/29	04:32:33	17122.5	17125	17116.5	17116.5	17121.5	17121.38	 	17117.19	17123.5	0	1	-53.63	45.1	59.03	213508	214328.03	248494	248871.84	33.21	28.86	11.14	27.67	
2023/12/29	04:33:30	17116.75	17117.75	17115	17115.25	17120.75	17121	 	17117.38	17123.5	0	1	-149.62	28.66	46.88	213107	214252.36	248093	248910.12	32.87	35.93	10.18	29.97	
2023/12/29	04:33:58	17115.5	17117.5	17113	17117.25	17119.75	17120	 	17117.38	17123.5	0	1	-136.86	20.99	36.53	213497	214130.92	247703	248856.72	16.67	43.12	8.76	31.99	
