Date	Time	Open	High	Low	Close	CL	BL	LS	FS1	FS2	Chaikin	%K	%D	HOBV	signal	MFI	ADX	plus	minus	DMI	
2023/12/22	02:44:58	16846.68	16850	16843	16847.5	16848.63	16846.88	 	16851.88	16848.5	71.36	37.98	37.71	186062	186338.6	28.01	21.45	16.79	18.74	48.05	
2023/12/22	02:45:38	16847.09	16851.75	16845.25	16848.81	16848.63	16846.88	 	16851.19	16848.5	82.74	45.54	40.84	186451	186206.88	41.84	18.89	18.21	16.12	52.09	
2023/12/22	02:46:27	16847.95	16851	16843.75	16847.5	16846	16846.88	 	16851.19	16848.5	86.41	47.87	43.65	186112	186151.84	42.6	16.52	15.34	16.84	48.49	
2023/12/22	02:47:24	16847.73	16850.75	16844.75	16847.31	16845.32	16846.88	 	16850.19	16848.5	74.8	46.29	44.71	186476	186166.28	57.71	14.54	13.26	14.56	48.7	
2023/12/22	02:48:25	16847.52	16851.5	16844.25	16846.88	16844.63	16846.88	 	16848.98	16848.5	46.04	45.6	45.07	186081	186186.2	58.94	12.53	12.78	12.17	50.61	
2023/12/22	02:49:14	16847.2	16849.25	16843	16845.63	16844.88	16848.13	 	16848.94	16848.5	17.71	42.1	43.88	185714	186211.28	43.39	12.08	10.93	13.31	47.62	
2023/12/22	02:49:55	16846.41	16847.75	16842.25	16845.44	16846.88	16848.63	 	16848.25	16848.5	12.05	39.84	42.26	185297	186174.2	28.46	12.89	9.48	13.35	46.12	
2023/12/22	02:50:42	16845.92	16850	16845.92	16847.38	16847.13	16848.63	 	16848.06	16848.5	-10.11	42.35	42.3	185679	186099.24	42.78	12.25	14.13	11.79	52.34	
2023/12/22	02:51:21	16846.65	16852.75	16845.5	16849	16847.5	16848.63	 	16847.75	16848.5	-24.3	48.56	44.8	186104	185992.72	43.55	15.44	18.47	9.64	58.82	
2023/12/22	02:52:02	16847.82	16852.75	16845.5	16848.63	16847.5	16848.63	 	16847.75	16848.5	-40.22	57.63	49.93	186512	185917.68	42.46	18.09	15.15	7.91	57.24	
2023/12/22	02:52:16	16848.22	16848.22	16840.5	16844.19	16846.63	16848.63	 	16847.75	16848.5	-50.25	61.87	54.71	186058	185870.32	28.34	18.42	12.21	18.34	43.87	
2023/12/22	02:52:33	16846.21	16848	16843	16844.75	16846.63	16848.63	 	16847.75	16848.5	-72.63	57.41	55.79	186450	185915.24	42.15	18.7	10.68	16.04	44.64	
2023/12/22	02:53:06	16845.48	16845.48	16838.5	16841.75	16845.63	16848.63	 	16847.75	16848.5	-85.67	44.41	51.24	186044	185992.08	41.58	23.41	8.82	24.45	34.37	
2023/12/22	02:53:44	16843.61	16843.61	16836	16837.88	16844.38	16848	 	16848.38	16848.5	-121.39	27.15	41.6	185651	186065.68	41.93	28.96	7.19	26	31.18	
2023/12/22	02:54:05	16840.74	16840.74	16832.75	16836.13	16842.75	16846.38	 	16849.31	16848.5	-147.29	20.16	33.02	185158	186067.88	27.51	35.18	5.83	28.78	27.05	
2023/12/22	02:54:24	16838.43	16838.43	16832.75	16835	16842.75	16846.38	 	16849.31	16848.5	-169.71	15.14	25.87	184691	186001.64	13.01	40.37	5.02	24.78	30.24	
2023/12/22	02:55:00	16836.72	16836.75	16831.25	16833.5	16842	16845.63	 	16848.69	16848.5	-183.16	12.46	20.51	184347	185805.16	13.3	45.42	4.32	25.12	29.2	
2023/12/22	02:55:25	16835.11	16835.11	16828.5	16830.13	16840.63	16844.25	 	16849.44	16848.5	-221.54	11.08	16.74	183862	185506.8	13.16	50.71	3.6	27.88	25.72	
2023/12/22	02:55:35	16832.62	16836.25	16829	16832.75	16838.36	16844.25	 	16850.25	16848.5	-228.2	11.53	14.65	184273	185171.44	13.7	52.19	5.79	22.85	32.93	
2023/12/22	02:55:50	16832.68	16836.5	16832.68	16835.06	16838.25	16841.63	 	16850.25	16848.5	-201.29	15.58	15.02	184709	184872.28	27.96	52.75	5.86	20.52	35.35	
2023/12/22	02:56:22	16833.87	16838.5	16833.25	16834.88	16836.99	16840.95	 	16850.25	16848.5	-201	19.39	16.77	185116	184644.8	41.21	48.14	10.52	17.56	42.96	
2023/12/22	02:57:06	16834.37	16834.37	16826.5	16830.75	16835.06	16839.63	 	16848.66	16848.5	-183.85	21.65	18.73	184677	184514.64	41.96	49.82	8.24	31.2	27.04	
2023/12/22	02:57:21	16832.56	16832.56	16825	16828.25	16832.87	16838.88	 	16848.63	16848.5	-176.19	19.94	19.21	184161	184483.72	41.28	51.95	6.67	29.04	27.63	
2023/12/22	02:57:44	16830.41	16831.25	16826.75	16828.81	16831.75	16838.88	 	16847.94	16848.5	-167.99	17.43	18.5	183740	184486.6	53.78	53.73	5.88	25.57	30.3	
2023/12/22	02:58:11	16829.61	16833	16827.75	16830.69	16831.75	16838.88	 	16847.75	16848.5	-145.73	16.96	17.88	184162	184485.56	68.71	51.13	9.81	21.91	37.9	
2023/12/22	02:58:57	16830.15	16833.5	16828.5	16831.31	16831.75	16838.88	 	16847.75	16849.25	-117.1	20.18	18.8	184554	184445.04	68.52	47.84	9.84	18.83	41.01	
2023/12/22	02:59:47	16830.73	16837.75	16830.73	16834.75	16831.75	16838.88	 	16847.75	16849.25	-84.89	29.96	23.27	184959	184402.6	68.19	41.94	19.56	15.22	54.34	
2023/12/22	03:00:03	16832.74	16844.5	16832.74	16840.44	16834.75	16838.88	 	16846.44	16849.25	-42.75	45.58	32.19	185338	184395.28	67.89	42.7	30.08	10.99	69.09	
2023/12/22	03:00:14	16836.59	16849.75	16836.59	16846.5	16837.38	16838.88	 	16846.1	16849.25	15.76	63.59	44.75	185726	184488.72	82.35	45.71	32.75	8	74.75	
2023/12/22	03:00:28	16841.54	16852.25	16841.54	16849.5	16838.63	16838.88	 	16845.75	16849.25	83.54	79	58.45	186172	184684.44	100	49.08	30.78	6.32	74.46	
2023/12/22	03:00:43	16845.52	16851.25	16844.25	16847.75	16838.63	16838.88	 	16846.5	16849.25	116.55	85.25	69.17	186573	184983.4	85.84	51.88	26.43	5.43	71	
2023/12/22	03:00:58	16846.64	16850.75	16844.25	16847.44	16839.5	16838.88	 	16847.75	16849.25	127.2	85.62	75.75	186952	185350.8	72.03	54.22	22.83	4.69	68.14	
2023/12/22	03:01:26	16847.04	16854	16847.04	16851.19	16840.88	16839.5	 	16847.88	16849.25	139.6	86.57	80.08	187375	185752.6	72.35	57.47	26.38	3.99	72.39	
2023/12/22	03:01:51	16849.11	16857.75	16849	16854	16843.13	16841.38	 	16848.06	16850	149.97	86.34	82.58	187847	186159.8	72.99	61.23	29.4	3.26	76.14	
2023/12/22	03:02:07	16851.56	16859	16851.56	16857.44	16844.87	16842	 	16848.06	16850.5	189.56	89.48	85.34	188283	186571.04	73.52	64.66	27.41	2.75	74.67	
2023/12/22	03:02:23	16854.5	16866.75	16854.5	16862.63	16849.75	16845.88	 	16847.63	16850.5	225.8	91.09	87.64	188738	186988.12	74.11	68.72	35.92	2.09	83.83	
2023/12/22	03:02:30	16858.56	16867.25	16858.56	16864.88	16851.92	16846.13	 	16847.63	16850.5	260.06	92.07	89.41	189091	187411.04	73.29	72.15	30.85	1.74	79.11	
2023/12/22	03:02:42	16861.72	16863	16856	16859.75	16854.4	16846.13	 	16847.13	16850.5	269.38	90.01	89.65	188693	187805.2	73.36	70.14	25.58	6.37	69.21	
2023/12/22	03:03:01	16860.73	16860.73	16852	16855.31	16855.75	16846.13	 	16846.19	16850.5	244.87	83.84	87.33	188327	188133.72	73.68	62.48	21.29	12.99	58.29	
2023/12/22	03:03:24	16858.02	16858.02	16851	16854.13	16855.75	16846.13	 	16844.56	16850	210.54	77.5	83.4	187940	188364.08	59.86	54.8	18.32	13.17	55.15	
2023/12/22	03:04:05	16856.07	16861.25	16854.25	16858.13	16857.14	16846.13	 	16844.56	16850	186.71	72.07	78.87	188328	188491.44	58.65	51.13	22.23	11.26	60.98	
2023/12/22	03:04:47	16857.1	16863.75	16857.1	16862.19	16858.13	16846.13	 	16843.81	16849.25	194.72	72.05	76.14	188686	188517.04	57.46	49.8	24.38	9.68	64.7	
2023/12/22	03:05:15	16859.64	16866.25	16859.64	16864.13	16859.13	16846.13	 	16842.44	16847.88	212.43	76.11	76.13	189091	188505.84	56.65	50.17	26.3	8.3	68	
2023/12/22	03:05:40	16861.88	16866.5	16861.88	16864.19	16859.13	16846.13	 	16841.31	16847.88	210.34	82.11	78.52	189475	188521.36	57.16	50.63	24.07	7.41	66.66	
2023/12/22	03:06:12	16863.04	16863.25	16858.5	16860.94	16859.13	16846.13	 	16839.94	16847.88	199.25	82.84	80.25	189074	188595.96	57.09	45.14	20.78	14.52	56.26	
2023/12/22	03:06:33	16861.99	16862	16858.25	16860	16858.75	16846.13	 	16838.97	16847.88	177.97	78.51	79.56	188709	188702.2	57.11	40.18	18.76	13.76	55	
2023/12/22	03:07:14	16860.99	16861.75	16853.75	16857.88	16858.75	16846.13	 	16837.34	16846.88	158.34	69.22	75.42	188308	188809.52	56.81	36.72	15.01	22.25	42.76	
2023/12/22	03:07:37	16859.43	16859.43	16845.75	16851.06	16856.13	16846.13	 	16835.87	16844.33	122.18	52.84	66.39	187866	188851.92	41.63	39.1	10.64	32.78	27.87	
2023/12/22	03:07:46	16855.25	16855.25	16847.75	16849.81	16856.13	16847	 	16835.31	16844.25	66.05	38.32	55.16	187476	188768.44	28.31	41.08	8.94	27.52	31.42	
2023/12/22	03:08:08	16852.53	16854.25	16847.25	16850.88	16856.13	16847.5	 	16835.31	16842.88	33.59	28.25	44.39	187076	188559.68	13.8	43	7.57	24.41	33.16	
2023/12/22	03:08:32	16851.7	16854.75	16849	16852	16856.13	16847.88	 	16835.31	16842.5	16.73	24.34	36.37	187496	188287.16	14.9	43.61	7.72	21.22	36.5	
2023/12/22	03:09:12	16851.85	16856.5	16849	16853.13	16856.13	16848.99	 	16835.31	16842.5	12.81	27	32.62	187879	188012.6	28.67	40.66	10.37	17.62	42.75	
2023/12/22	03:09:44	16852.49	16857.25	16848.75	16853	16854.5	16850	 	16836.81	16842.5	9.93	31.04	31.99	188251	187802.44	41.84	36.78	10.08	14.32	45.76	
2023/12/22	03:10:14	16852.74	16854.25	16848	16851.75	16853.88	16851.92	 	16838.13	16842.5	18.87	32.38	32.15	187918	187689.92	42.89	34.58	8.65	13.99	44.66	
2023/12/22	03:11:03	16852.25	16858	16852.25	16855.5	16853.75	16854.4	 	16838.75	16842.5	31.41	36.6	33.93	188313	187706.8	58.3	31.29	16.12	11.95	54.17	
2023/12/22	03:11:42	16853.87	16863	16853.87	16859.81	16854.38	16855.75	 	16838.75	16842.5	55.42	44.65	38.22	188687	187819.84	72.62	33.27	23.98	9.52	64.46	
2023/12/22	03:12:11	16856.84	16864.25	16856.84	16861.5	16855.75	16855.75	 	16839.19	16842.5	82.63	54.89	44.89	189082	187998.16	87.54	35.78	22.81	7.95	64.86	
2023/12/22	03:12:34	16859.17	16868	16859.17	16863.63	16857.63	16856.88	 	16840.19	16842.5	93.82	67.97	54.12	189530	188212.24	87.67	39.99	26.57	6.43	70.14	
2023/12/22	03:12:52	16861.4	16867.5	16857.25	16862.38	16858	16856.88	 	16842.25	16842.5	94.83	74.78	62.39	189138	188457.44	73.24	39.97	20.98	9.02	61.96	
2023/12/22	03:13:19	16861.89	16861.89	16853	16856.06	16858	16856.88	 	16843.43	16842.5	68.16	69.21	65.12	188714	188669.2	58.39	33.92	17.05	15.83	51.22	
2023/12/22	03:13:33	16858.97	16858.97	16851	16854.06	16858	16856.88	 	16847.81	16845.88	34.25	59.69	62.95	188318	188818.56	57.08	29.85	14.31	17.32	46.99	
2023/12/22	03:13:58	16856.52	16856.52	16851.75	16853.63	16858	16856.88	 	16849.02	16846.13	0.47	47.57	56.8	187952	188874.6	43.55	26.46	12.83	15.53	47.3	
2023/12/22	03:14:34	16855.07	16855.07	16849.25	16852.69	16858.63	16856.88	 	16850.26	16846.13	-6.98	35.39	48.23	187576	188801.32	30.15	26.45	11.14	19.13	42.01	
2023/12/22	03:15:05	16853.88	16853.88	16844.25	16848.69	16856.13	16856.13	 	16850.94	16846.13	-15.63	28.07	40.17	187201	188601.76	16.14	30.24	8.83	25.92	32.91	
2023/12/22	03:15:28	16851.28	16851.28	16842.75	16844.88	16855.38	16855.38	 	16850.94	16846.13	-53.78	20.3	32.22	186792	188309.28	0	34.24	7.24	24.42	32.83	
2023/12/22	03:15:56	16848.08	16851.5	16845	16847.31	16855.38	16855.38	 	16851.63	16846.13	-89.49	17.43	26.31	187156	187985.08	13.43	37.14	6.67	20.9	35.77	
2023/12/22	03:16:20	16847.7	16850.75	16845	16847.69	16855.13	16855.38	 	16852.13	16846.13	-108.66	16.14	22.24	186760	187658.4	13.57	39.55	5.8	18.18	37.62	
2023/12/22	03:16:44	16847.69	16848.25	16843.75	16846.38	16852.32	16855.38	 	16852.63	16846.13	-100.8	15.1	19.38	186311	187359.28	13.31	42.57	5.17	19.22	35.94	
2023/12/22	03:17:15	16847.03	16847.03	16836.75	16841.88	16847.86	16852.38	 	16852.63	16846.13	-91.06	17.06	18.45	185894	187085.36	13.07	48.29	3.98	30.47	23.51	
2023/12/22	03:17:26	16844.45	16844.45	16834	16836.19	16845.26	16851	 	16852.63	16846.13	-119.55	13.71	16.56	185492	186836.32	12.95	53.74	3.11	29.56	23.55	
2023/12/22	03:17:40	16840.32	16840.32	16828.5	16832.25	16841.79	16848.25	 	16852.44	16846.13	-155.06	11.3	14.45	185060	186549.92	12.69	59.22	2.39	33.45	18.95	
2023/12/22	03:17:42	16836.29	16836.29	16827	16829.19	16840.44	16847.5	 	16852.44	16846.13	-201.86	9.12	12.32	184655	186227	12.71	63.99	1.97	30.37	21.59	
2023/12/22	03:17:48	16832.74	16832.74	16826	16828.06	16838.75	16847	 	16851.13	16846.13	-241.2	6.8	10.11	184275	185873.24	0	68.1	1.7	28.29	23.41	
2023/12/22	03:17:58	16830.4	16830.4	16823	16826.69	16837.25	16845.5	 	16851.56	16846.13	-249.91	7.7	9.15	183817	185488.68	0	71.89	1.45	30.13	21.32	
2023/12/22	03:18:03	16828.54	16830.25	16824.75	16828.13	16836.88	16845.5	 	16851.81	16846.13	-223.93	8.95	9.07	184264	185107	15.19	75.04	1.28	26.57	24.7	
2023/12/22	03:18:20	16828.33	16834	16826.25	16830	16835.63	16845.5	 	16852	16846.13	-199.16	13	10.64	184655	184792.96	28.74	69.48	9.12	22.15	36.97	
2023/12/22	03:18:35	16829.17	16833.5	16827	16829.63	16835.02	16845.5	 	16852.56	16846.13	-189.69	16.94	13.16	185134	184582.28	28.01	64.85	7.81	18.97	38.84	
2023/12/22	03:19:02	16829.4	16829.4	16820.5	16824.25	16832.48	16844.25	 	16852.25	16846.13	-185.11	17.65	14.96	184705	184470.24	28.04	64.79	6.29	29.15	27.14	
2023/12/22	03:19:09	16826.82	16826.82	16818.75	16820.13	16829.54	16843.38	 	16852.9	16846.13	-222.61	14.8	14.89	184247	184458.48	27.55	65.41	5.21	27.87	27.35	
2023/12/22	03:19:17	16823.47	16823.47	16816.75	16818.44	16826.52	16842.38	 	16854.07	16846.13	-273.91	10.45	13.12	183731	184474.52	26.37	66.62	4.45	28.14	26.31	
2023/12/22	03:19:23	16820.96	16820.96	16815.75	16817.31	16824.88	16841.88	 	16855.06	16846.13	-321.17	6.43	10.44	183221	184449.4	25.95	67.97	3.92	27.07	26.85	
2023/12/22	03:19:32	16819.13	16819.75	16815	16817.25	16824.5	16841.5	 	16855.75	16846.13	-333.55	5.24	8.36	182769	184310.52	12.09	69.36	3.46	25.77	27.7	
2023/12/22	03:19:43	16818.19	16820.75	16816	16817.69	16824.5	16841.5	 	16857.25	16846.5	-342.83	6.4	7.57	183203	184094.36	13.24	67.84	5.61	22.62	32.99	
2023/12/22	03:20:00	16817.94	16823.25	16816.5	16818.63	16824.5	16841.25	 	16857.44	16846.5	-354.5	8.49	7.94	183617	183835.8	26.39	60.85	11.02	18.73	42.29	
2023/12/22	03:20:11	16818.28	16821.75	16815	16818.81	16824.25	16838.44	 	16857.44	16846.5	-332.15	11.45	9.34	183194	183577.08	26.44	56.68	9.13	19.33	39.81	
2023/12/22	03:20:29	16818.55	16820	16815.25	16818.38	16822.2	16836.99	 	16857.44	16846.5	-281.28	14.2	11.29	182814	183359.44	27.1	53.2	7.98	16.89	41.09	
2023/12/22	03:20:48	16818.46	16822	16815	16819	16820.91	16835.76	 	16857.44	16846.5	-227.46	17.51	13.77	183231	183254.88	41.75	45.68	11.74	13.8	47.94	
2023/12/22	03:21:07	16818.73	16826.5	16818.73	16822.31	16820.75	16835.04	 	16857.75	16846.5	-189.85	23.63	17.72	183610	183226.68	56.71	43.12	20.77	11.1	59.67	
2023/12/22	03:21:23	16820.52	16826.75	16820.52	16824.5	16820.88	16834.44	 	16856.13	16846.5	-140.09	31.83	23.36	184006	183239.24	71.76	41.26	18.12	9.34	58.78	
2023/12/22	03:21:56	16822.51	16836.75	16822.51	16831.5	16825.88	16833.25	 	16855.38	16846.5	-86.98	47.38	32.97	184410	183321.92	71.46	45.68	33.9	6.51	77.39	
2023/12/22	03:22:05	16827.01	16844.25	16827.01	16840.31	16829.63	16833.25	 	16855.38	16846.5	-15.07	65.87	46.13	184825	183501.32	71.47	51.09	36.83	4.52	82.31	
2023/12/22	03:22:13	16833.66	16849	16833.66	16846.25	16832	16832.88	 	16855.25	16846.5	73.19	79.39	59.43	185269	183743.76	86.6	56.31	35.39	3.41	81.98	
2023/12/22	03:22:18	16839.95	16852	16839.95	16849.44	16833.5	16833.5	 	16853.85	16846.5	162.88	88.11	70.91	185736	184054.96	100	61.04	33.42	2.77	80.65	
2023/12/22	03:22:24	16844.7	16859	16844.7	16854.38	16837	16837	 	16850.12	16846.5	226.5	90.38	78.7	186124	184435.32	100	65.66	36.7	2.18	84.52	
2023/12/22	03:22:28	16849.54	16858.75	16849.54	16857	16837	16837	 	16848.13	16846.5	296.81	92.49	84.21	186584	184854	100	69.51	31.54	1.88	79.67	
2023/12/22	03:22:35	16853.27	16861.25	16853.27	16858.63	16839.99	16838.13	 	16845.02	16846.5	341.52	93.1	87.77	186972	185278.12	100	72.95	31.51	1.64	79.88	
2023/12/22	03:22:45	16855.95	16862.75	16855.25	16859.94	16841.64	16838.88	 	16843.97	16846.5	363.84	93.37	90.01	187367	185704.64	100	75.94	30.07	1.43	78.64	
2023/12/22	03:22:55	16857.94	16867	16857.94	16863.94	16844.76	16841	 	16842.88	16846.5	380.04	94.47	91.8	187812	186129.16	100	78.76	32.66	1.21	81.45	
2023/12/22	03:23:02	16860.94	16868.25	16860.94	16864.88	16847.63	16841.63	 	16841.38	16845.5	372.28	94.04	92.69	188152	186550.08	100	81.19	30.64	1.05	79.59	
2023/12/22	03:23:09	16862.91	16865.75	16860.25	16862.88	16850.95	16841.63	 	16841.19	16845.5	344.19	92.91	92.78	187745	186930.48	85.58	81.79	27.43	2.26	75.17	
2023/12/22	03:23:24	16862.89	16864.25	16859.5	16861.44	16854.1	16841.63	 	16840.56	16845.5	295.26	91.05	92.09	187282	187237.4	69.98	80.61	24.74	3.59	71.15	
2023/12/22	03:23:39	16862.16	16862.16	16854	16857.63	16856.47	16841.63	 	16840.26	16845.5	243.98	87.15	90.11	186870	187440.52	55.02	70.16	20.58	14.32	56.26	
2023/12/22	03:23:50	16859.89	16859.89	16851.5	16855.88	16858.89	16841.63	 	16838.36	16844.25	204.69	82.07	86.89	186479	187507.28	41.36	58.5	17.04	16.97	50.07	
2023/12/22	03:24:03	16857.88	16866.25	16857.5	16861.31	16859.88	16841.63	 	16836.46	16843.38	161.98	80.05	84.16	186923	187443.76	42.35	54.02	26.02	13.53	62.5	
2023/12/22	03:24:11	16859.6	16868.5	16859.6	16864.88	16860	16841.75	 	16834.45	16842.38	142.89	80.21	82.58	187364	187318.56	42.28	51.63	25.89	11.19	64.71	
2023/12/22	03:24:19	16862.24	16872	16862.24	16868.63	16861.75	16843.5	 	16833.38	16841.88	147.75	82.9	82.71	187819	187202.44	44.48	51.45	27.74	9.11	68.63	
2023/12/22	03:24:29	16865.43	16871	16864.75	16868.31	16861.75	16843.5	 	16833	16841.5	150.99	86.99	84.42	188194	187159.16	57.54	51.3	24.28	7.98	66.31	
2023/12/22	03:24:45	16866.87	16867.5	16861.75	16865.06	16861.75	16843.5	 	16833	16841.5	156.5	84.89	84.61	187717	187218.72	57.27	46.6	20.98	13.1	57.88	
2023/12/22	03:24:59	16865.97	16865.97	16853.75	16858.88	16861.75	16843.5	 	16832.88	16841.5	140.4	73.49	80.16	187327	187343.6	57.69	42.54	16.1	25.29	40.81	
2023/12/22	03:25:09	16862.42	16862.42	16852	16854.81	16861.75	16843.5	 	16831.35	16841.5	94.97	54.9	70.06	186953	187467.28	58.02	40.29	13	23.66	39.35	
2023/12/22	03:25:21	16858.62	16858.62	16853.25	16854.88	16861.75	16843.5	 	16829.59	16841.5	36.38	35.24	56.13	186526	187517.76	43.26	38.42	11.62	21.14	40.48	
2023/12/22	03:25:50	16856.75	16861	16853.5	16857.25	16862	16843.5	 	16828.34	16841.5	1.81	24.16	43.34	186934	187464.88	42.61	33.69	14.67	17.94	46.72	
2023/12/22	03:26:16	16857	16861.75	16855	16858.81	16862	16845.37	 	16827.89	16841.5	-9.02	24.09	35.64	187326	187346.84	41.33	28.78	14.17	15.42	48.74	
2023/12/22	03:26:44	16857.91	16860.5	16852.25	16855.94	16862	16846.26	 	16827.66	16841.5	-20.99	25.46	31.57	186961	187198	28.24	27.7	11.75	18.48	43.27	
2023/12/22	03:27:18	16856.92	16859	16849.75	16853.81	16860.38	16847.26	 	16829.56	16841.5	-34.2	25.75	29.24	186580	187050.68	29.23	29	9.55	20.08	39.48	
2023/12/22	03:27:50	16855.37	16859.25	16852	16855.31	16858.63	16849.5	 	16831.44	16841.5	-44.84	25	27.54	186942	186971.72	42.9	29.63	8.64	17.08	41.56	
2023/12/22	03:28:29	16855.34	16862.5	16854.75	16858.5	16857.86	16852.83	 	16832.44	16841.5	-50.26	26.15	26.98	187314	186958.36	56.67	24.89	14	14.33	49.67	
2023/12/22	03:29:02	16856.92	16865.25	16856.92	16861.31	16857.5	16855.98	 	16833.5	16841.5	-47.09	33.64	29.65	187686	186975.04	71.87	23.83	17.27	11.87	55.4	
2023/12/22	03:29:19	16859.12	16868.25	16859.12	16864.94	16859	16858.35	 	16837	16841.5	-24.63	46.14	36.24	188081	187051.16	71.74	25.7	20.14	9.68	60.46	
2023/12/22	03:29:51	16862.03	16870.25	16862.03	16866.88	16860	16860.77	 	16837	16841.5	-0.04	59.8	45.67	188441	187216.64	71.39	28.78	20.83	8.07	62.76	
2023/12/22	03:30:04	16864.45	16870.25	16863.25	16866.56	16860	16860.88	 	16839.06	16841.5	9.99	70.36	55.54	188849	187441.76	85.63	31.34	17.81	6.9	60.91	
2023/12/22	03:30:20	16865.51	16874.5	16865.51	16871.44	16862.13	16862.13	 	16840.26	16841.5	36.69	79.79	65.24	189257	187729.4	100	36.26	23.19	5.64	67.55	
2023/12/22	03:30:35	16868.47	16874.25	16863.25	16869.38	16862.13	16862.13	 	16842.88	16841.5	57	82.47	72.13	188860	188049.6	85.36	36.07	18.29	8.79	59.5	
2023/12/22	03:30:49	16868.92	16869	16863.75	16866.19	16863.25	16862.13	 	16844.63	16841.63	60.78	78.69	74.76	188495	188341.56	71.83	35.91	16.19	7.78	58.41	
2023/12/22	03:31:02	16867.56	16873.25	16866.5	16869.88	16864.63	16862.13	 	16846.29	16841.63	59.5	78.66	76.32	188879	188576.6	71.95	39.05	22.68	6.63	66.05	
2023/12/22	03:31:24	16868.72	16878.25	16868.72	16875.31	16867.58	16864	 	16847.86	16841.63	82.99	79.56	77.62	189309	188753.76	72.31	43.93	28.42	5.35	73.07	
2023/12/22	03:31:38	16872.01	16878.5	16871.25	16874.75	16868.81	16864.13	 	16849.05	16841.63	89.18	81.62	79.22	189701	188870.96	72.63	48.09	24.68	4.55	70.13	
2023/12/22	03:31:53	16873.38	16874.75	16869.75	16872.19	16870.26	16864.13	 	16850.26	16841.63	86.19	84.09	81.16	189348	188960.72	59.15	48.38	21.96	7.35	64.61	
2023/12/22	03:32:18	16872.78	16875.25	16867.25	16871.38	16870.88	16864.13	 	16850.75	16841.63	82.23	82.11	81.54	188870	189048.92	43.09	44.02	18.13	11.53	56.6	
2023/12/22	03:32:41	16872.08	16873.5	16865.25	16868.5	16870.88	16864.13	 	16850.88	16841.75	59.09	74.77	78.83	188407	189100.72	42.1	37.33	14.9	13.79	51.12	
2023/12/22	03:33:04	16870.29	16870.29	16861.75	16864.19	16870.13	16864.13	 	16852.63	16843.5	15.35	62.47	72.29	188021	189082.6	41.79	34.61	12.21	18.71	43.5	
2023/12/22	03:33:11	16867.24	16867.24	16861.75	16864.75	16870.13	16864.13	 	16852.63	16843.5	-2.9	50.46	63.56	187576	188961.72	27.9	32.35	10.71	16.42	44.3	
2023/12/22	03:33:30	16865.99	16871.75	16865.5	16868.31	16870.13	16864.13	 	16852.63	16843.5	-19.32	40.77	54.44	187963	188765.92	26.83	29.66	19.19	13.83	55.37	
2023/12/22	03:34:04	16867.15	16872.75	16866.5	16869.13	16870.13	16864.13	 	16852.63	16843.5	-37.24	36.04	47.08	188333	188533.64	26.27	28.49	18.73	11.83	56.9	
2023/12/22	03:34:49	16868.14	16868.75	16861.75	16865.31	16870.13	16864.13	 	16852.63	16843.5	-43.95	33.22	41.54	187938	188301.48	25.89	26.13	15.55	20.76	44.78	
2023/12/22	03:35:20	16866.73	16866.73	16856	16859.31	16865.63	16864.13	 	16852.63	16843.5	-72.83	28.61	36.37	187505	188100.2	26.3	28.52	11.99	28.28	33.71	
2023/12/22	03:35:33	16863.02	16863.02	16855	16857.44	16865.13	16864.13	 	16852.75	16843.5	-109.14	20.99	30.22	187133	187966.2	27.16	31.1	9.95	25.59	34.36	
2023/12/22	03:35:50	16860.23	16863.75	16855.5	16859.5	16864.25	16864.13	 	16853.68	16843.5	-125.12	16.01	24.54	187504	187869.24	40.68	32.06	9.76	21.14	38.62	
2023/12/22	03:36:15	16859.86	16865.75	16857.5	16862.19	16863.88	16864.13	 	16854.13	16843.5	-118.11	18.75	22.22	187897	187776.32	55.9	29.65	12.26	17.49	44.76	
2023/12/22	03:36:48	16861.03	16865.75	16858.5	16862.31	16863.88	16864.13	 	16853.82	16843.5	-103.77	22.81	22.46	188348	187718.56	56.91	27.64	10.37	14.8	45.57	
2023/12/22	03:37:26	16861.67	16867	16857	16860.5	16863.88	16865.25	 	16854.06	16843.5	-111.64	27	24.27	187916	187697.88	42.68	27.78	8.27	14.84	43.42	
2023/12/22	03:38:05	16861.08	16861.08	16853.5	16856.38	16863.13	16866	 	16855.34	16843.5	-124.56	25.7	24.84	187550	187711.6	43.12	31.1	6.98	19.72	37.25	
2023/12/22	03:38:41	16858.73	16861.75	16853.25	16857.13	16861	16865.88	 	16856.74	16843.5	-129.87	22.81	24.03	187207	187731.8	57.11	32.45	7.12	16.3	40.82	
2023/12/22	03:39:12	16857.93	16861.25	16854.25	16857.38	16860.13	16865.88	 	16858.67	16843.5	-132.04	20.03	22.43	186846	187727.4	70.63	33.57	6.08	13.92	42.16	
2023/12/22	03:40:03	16857.65	16857.65	16849	16851.94	16858	16863.75	 	16860.38	16843.5	-149.61	16.2	19.94	186403	187628.8	55.51	38.53	5	22.26	32.74	
2023/12/22	03:40:11	16854.79	16855.25	16849.5	16852	16858	16863.75	 	16860.44	16843.5	-159.86	15.97	18.35	185998	187437.04	41.24	42.66	4.38	19.49	34.89	
2023/12/22	03:40:28	16853.4	16858.5	16851	16855.06	16858	16863.75	 	16862.13	16844.75	-151.29	17.77	18.12	186386	187182.04	39.88	38.99	10.73	16.31	44.42	
